observation_id,access,user_id,specie_id,specie_name,location_id,location_name,latitude,longitude,resource_id,resource_secondary_id,measurement_id,trait_id,trait_name,standard_id,standard_unit,methodology_id,methodology_name,value,value_type,precision,precision_type,precision_upper,replicates,notes
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178572,142,Habitat type,10,cat,,,back,raw_value,,,,,
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178573,143,Water depth,9,m,,,5.5,median,2,range,9,,
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178574,148,Polyps per area,47,units cm^-2,,,38.197,raw_value,,,,,estimated from a colony with 10cm diameter
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178575,211,Eggs per area,47,units cm^-2,,,2750.19,raw_value,,,,,estimated from a colony with 10cm diameter
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178576,213,Corallite width,29,cm,,,0.1,raw_value,,,,,
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178577,214,Mature egg diameter,39,µm,,,180,raw_value,,,,,Measured from sections
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178571,12,Polyp fecundity,6,units,,,72,raw_value,,,,,
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178572,142,Habitat type,10,cat,,,back,raw_value,,,,,
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178573,143,Water depth,9,m,,,5.5,median,2,range,9,,
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178574,148,Polyps per area,47,units cm^-2,,,38.197,raw_value,,,,,estimated from a colony with 10cm diameter
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178575,211,Eggs per area,47,units cm^-2,,,2750.19,raw_value,,,,,estimated from a colony with 10cm diameter
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178576,213,Corallite width,29,cm,,,0.1,raw_value,,,,,
137891,1,9,1304,Porites lutea,178,Lizard Island,-14.6689,145.4594,391,,178577,214,Mature egg diameter,39,µm,,,180,raw_value,,,,,Measured from sections
138216,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180247,12,Polyp fecundity,6,units,,,0.8659,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138216,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180248,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138216,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180249,143,Water depth,9,m,,,2,median,1,range,3,,
138216,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180250,151,Season,10,cat,,,Nov,raw_value,,,,,
138216,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180251,155,Colony area,57,cm^2,,,85.48698492,raw_value,,,,,Data from Figure 3c
138214,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180237,12,Polyp fecundity,6,units,,,0.5908,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138214,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180238,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138214,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180239,143,Water depth,9,m,,,2,median,1,range,3,,
138214,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180240,151,Season,10,cat,,,Nov,raw_value,,,,,
138214,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180241,155,Colony area,57,cm^2,,,80.46370017,raw_value,,,,,Data from Figure 3c
138212,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180227,12,Polyp fecundity,6,units,,,0.9973,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138212,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180228,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138212,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180229,143,Water depth,9,m,,,2,median,1,range,3,,
138212,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180230,151,Season,10,cat,,,Nov,raw_value,,,,,
138212,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180231,155,Colony area,57,cm^2,,,70.21016602,raw_value,,,,,Data from Figure 3c
138209,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180212,12,Polyp fecundity,6,units,,,0.7162,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138209,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180213,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138209,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180214,143,Water depth,9,m,,,2,median,1,range,3,,
138209,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180215,151,Season,10,cat,,,Nov,raw_value,,,,,
138209,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180216,155,Colony area,57,cm^2,,,46.48362619,raw_value,,,,,Data from Figure 3c
138208,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180207,12,Polyp fecundity,6,units,,,0,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138208,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180208,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138208,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180209,143,Water depth,9,m,,,2,median,1,range,3,,
138208,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180210,151,Season,10,cat,,,Nov,raw_value,,,,,
138208,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180211,155,Colony area,57,cm^2,,,43.71193179,raw_value,,,,,Data from Figure 3c
138207,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180202,12,Polyp fecundity,6,units,,,0.0584,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138207,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180203,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138207,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180204,143,Water depth,9,m,,,2,median,1,range,3,,
138207,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180205,151,Season,10,cat,,,Nov,raw_value,,,,,
138207,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180206,155,Colony area,57,cm^2,,,37.4541547,raw_value,,,,,Data from Figure 3c
138206,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180197,12,Polyp fecundity,6,units,,,0.728,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138206,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180198,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138206,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180199,143,Water depth,9,m,,,2,median,1,range,3,,
138206,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180200,151,Season,10,cat,,,Nov,raw_value,,,,,
138206,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180201,155,Colony area,57,cm^2,,,34.43499308,raw_value,,,,,Data from Figure 3c
156195,1,92,1441,Stylophora pistillata,43,"Eilat, Israel",29.54973056,34.95620556,406,,198606,12,Polyp fecundity,6,units,,,0.482,mean,0.267,standard_deviation,6,,
156195,1,92,1441,Stylophora pistillata,43,"Eilat, Israel",29.54973056,34.95620556,406,,198607,230,Fish association controlled,10,cat,,,Associated fishes removed,raw_value,,,,,
138253,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180432,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138253,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180433,143,Water depth,9,m,,,2,median,1,range,3,,
138253,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180434,151,Season,10,cat,,,Nov,raw_value,,,,,
138253,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180435,155,Colony area,57,cm^2,,,107.944371,raw_value,,,,,data from Figure 5f
138253,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180436,216,Colony fecundity,77,mm^3,,,4974.08,raw_value,,,,,data from Figure 5f
138254,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180437,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138254,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180438,143,Water depth,9,m,,,2,median,1,range,3,,
138254,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180439,151,Season,10,cat,,,Nov,raw_value,,,,,
138254,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180440,155,Colony area,57,cm^2,,,112.9795915,raw_value,,,,,data from Figure 5f
138254,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180441,216,Colony fecundity,77,mm^3,,,7757.9,raw_value,,,,,data from Figure 5f
138255,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180442,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138255,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180443,143,Water depth,9,m,,,2,median,1,range,3,,
138255,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180444,151,Season,10,cat,,,Nov,raw_value,,,,,
138255,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180445,155,Colony area,57,cm^2,,,120.364939,raw_value,,,,,data from Figure 5f
138255,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180446,216,Colony fecundity,77,mm^3,,,5892.86,raw_value,,,,,data from Figure 5f
138257,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180452,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138257,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180453,143,Water depth,9,m,,,2,median,1,range,3,,
138257,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180454,151,Season,10,cat,,,Nov,raw_value,,,,,
138257,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180455,155,Colony area,57,cm^2,,,141.7098375,raw_value,,,,,data from Figure 5f
138257,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180456,216,Colony fecundity,77,mm^3,,,6833.39,raw_value,,,,,data from Figure 5f
138259,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180462,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138259,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180463,143,Water depth,9,m,,,2,median,1,range,3,,
138259,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180464,151,Season,10,cat,,,Nov,raw_value,,,,,
138259,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180465,155,Colony area,57,cm^2,,,179.3494297,raw_value,,,,,data from Figure 5f
138259,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180466,216,Colony fecundity,77,mm^3,,,5648.37,raw_value,,,,,data from Figure 5f
138260,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180467,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138260,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180468,143,Water depth,9,m,,,2,median,1,range,3,,
138260,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180469,151,Season,10,cat,,,Nov,raw_value,,,,,
138260,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180470,155,Colony area,57,cm^2,,,182.8100216,raw_value,,,,,data from Figure 5f
138260,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180471,216,Colony fecundity,77,mm^3,,,14324.18,raw_value,,,,,data from Figure 5f
138262,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180477,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138262,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180478,143,Water depth,9,m,,,2,median,1,range,3,,
138262,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180479,151,Season,10,cat,,,Nov,raw_value,,,,,
138262,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180480,155,Colony area,57,cm^2,,,229.2450675,raw_value,,,,,data from Figure 5f
138262,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180481,216,Colony fecundity,77,mm^3,,,11351.72,raw_value,,,,,data from Figure 5f
138263,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180482,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138263,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180483,143,Water depth,9,m,,,2,median,1,range,3,,
138263,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180484,151,Season,10,cat,,,Nov,raw_value,,,,,
138263,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180485,155,Colony area,57,cm^2,,,255.6819089,raw_value,,,,,data from Figure 5f
138263,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180486,216,Colony fecundity,77,mm^3,,,18079.07,raw_value,,,,,data from Figure 5f
138264,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180487,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138264,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180488,143,Water depth,9,m,,,2,median,1,range,3,,
138264,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180489,151,Season,10,cat,,,Nov,raw_value,,,,,
138264,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180490,155,Colony area,57,cm^2,,,279.7692638,raw_value,,,,,data from Figure 5f
138264,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180491,216,Colony fecundity,77,mm^3,,,8996.05,raw_value,,,,,data from Figure 5f
138265,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180492,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138265,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180493,143,Water depth,9,m,,,2,median,1,range,3,,
138265,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180494,151,Season,10,cat,,,Nov,raw_value,,,,,
138265,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180495,155,Colony area,57,cm^2,,,285.1674814,raw_value,,,,,data from Figure 5f
138265,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180496,216,Colony fecundity,77,mm^3,,,24309.84,raw_value,,,,,data from Figure 5f
156193,1,92,1441,Stylophora pistillata,43,"Eilat, Israel",29.54973056,34.95620556,406,,198602,12,Polyp fecundity,6,units,,,0.523,mean,0.373,standard_deviation,6,,
156193,1,92,1441,Stylophora pistillata,43,"Eilat, Israel",29.54973056,34.95620556,406,,198603,230,Fish association controlled,10,cat,,,Associated fishes present,raw_value,,,,,
138204,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180187,12,Polyp fecundity,6,units,,,0.1898,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138204,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180188,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138204,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180189,143,Water depth,9,m,,,2,median,1,range,3,,
138204,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180190,151,Season,10,cat,,,Nov,raw_value,,,,,
138204,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180191,155,Colony area,57,cm^2,,,30.76805194,raw_value,,,,,Data from Figure 3c
138205,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180192,12,Polyp fecundity,6,units,,,0.1241,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138205,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180193,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138205,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180194,143,Water depth,9,m,,,2,median,1,range,3,,
138205,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180195,151,Season,10,cat,,,Nov,raw_value,,,,,
138205,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180196,155,Colony area,57,cm^2,,,34.38745222,raw_value,,,,,Data from Figure 3c
138210,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180217,12,Polyp fecundity,6,units,,,0.5907,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138210,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180218,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138210,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180219,143,Water depth,9,m,,,2,median,1,range,3,,
138210,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180220,151,Season,10,cat,,,Nov,raw_value,,,,,
138210,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180221,155,Colony area,57,cm^2,,,52.85669448,raw_value,,,,,Data from Figure 3c
138211,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180222,12,Polyp fecundity,6,units,,,0.1961,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138211,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180223,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138211,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180224,143,Water depth,9,m,,,2,median,1,range,3,,
138211,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180225,151,Season,10,cat,,,Nov,raw_value,,,,,
138211,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180226,155,Colony area,57,cm^2,,,67.71735711,raw_value,,,,,Data from Figure 3c
138213,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180232,12,Polyp fecundity,6,units,,,0.3277,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138213,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180233,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138213,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180234,143,Water depth,9,m,,,2,median,1,range,3,,
138213,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180235,151,Season,10,cat,,,Nov,raw_value,,,,,
138213,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180236,155,Colony area,57,cm^2,,,73.16443109,raw_value,,,,,Data from Figure 3c
138215,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180242,12,Polyp fecundity,6,units,,,0.7164,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138215,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180243,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138215,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180244,143,Water depth,9,m,,,2,median,1,range,3,,
138215,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180245,151,Season,10,cat,,,Nov,raw_value,,,,,
138215,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180246,155,Colony area,57,cm^2,,,83.2721926,raw_value,,,,,Data from Figure 3c
138218,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180257,12,Polyp fecundity,6,units,,,0.5252,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138218,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180258,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138218,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180259,143,Water depth,9,m,,,2,median,1,range,3,,
138218,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180260,151,Season,10,cat,,,Nov,raw_value,,,,,
138218,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180261,155,Colony area,57,cm^2,,,106.7578945,raw_value,,,,,Data from Figure 3c
138219,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180265,151,Season,10,cat,,,Nov,raw_value,,,,,
138219,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180262,12,Polyp fecundity,6,units,,,1.5297,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138219,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180263,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138219,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180264,143,Water depth,9,m,,,2,median,1,range,3,,
138219,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180266,155,Colony area,57,cm^2,,,111.6863248,raw_value,,,,,Data from Figure 3c
138220,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180267,12,Polyp fecundity,6,units,,,0.7225,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138220,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180268,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138220,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180269,143,Water depth,9,m,,,2,median,1,range,3,,
138220,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180270,151,Season,10,cat,,,Nov,raw_value,,,,,
138220,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180271,155,Colony area,57,cm^2,,,113.4227049,raw_value,,,,,Data from Figure 3c
138221,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180272,12,Polyp fecundity,6,units,,,0.5192,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138221,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180273,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138221,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180274,143,Water depth,9,m,,,2,median,1,range,3,,
138221,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180275,151,Season,10,cat,,,Nov,raw_value,,,,,
138221,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180276,155,Colony area,57,cm^2,,,120.3926572,raw_value,,,,,Data from Figure 3c
138222,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180280,151,Season,10,cat,,,Nov,raw_value,,,,,
138222,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180277,12,Polyp fecundity,6,units,,,0.8601,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138222,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180278,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138222,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180279,143,Water depth,9,m,,,2,median,1,range,3,,
138222,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180281,155,Colony area,57,cm^2,,,124.6809205,raw_value,,,,,Data from Figure 3c
138223,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180282,12,Polyp fecundity,6,units,,,0.1247,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138223,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180283,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138223,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180284,143,Water depth,9,m,,,2,median,1,range,3,,
138223,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180285,151,Season,10,cat,,,Nov,raw_value,,,,,
138223,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180286,155,Colony area,57,cm^2,,,137.9748721,raw_value,,,,,Data from Figure 3c
138224,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180287,12,Polyp fecundity,6,units,,,0.5852,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138224,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180288,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138224,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180289,143,Water depth,9,m,,,2,median,1,range,3,,
138224,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180290,151,Season,10,cat,,,Nov,raw_value,,,,,
138224,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180291,155,Colony area,57,cm^2,,,178.6076268,raw_value,,,,,Data from Figure 3c
138225,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180292,12,Polyp fecundity,6,units,,,1.0576,mean,,,,,Numbers of eggs refer to Planulae (text). Data from Figure 3c
138225,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180293,142,Habitat type,10,cat,,,crest,raw_value,,,,,
138225,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180294,143,Water depth,9,m,,,2,median,1,range,3,,
138225,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180295,151,Season,10,cat,,,Nov,raw_value,,,,,
138225,1,9,1441,Stylophora pistillata,178,Lizard Island,-14.6689,145.4594,192,,180296,155,Colony area,57,cm^2,,,180.3432949,raw_value,,,,,Data from Figure 3c
